epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,,2449,,0.7008646726608276,,,,,
0,,2499,,0.85822594165802,,,,,
0,,2549,,0.7867289185523987,,,,,
0,,2599,,0.7665579319000244,,,,,
0,,2649,,0.9980905055999756,,,,,
0,,2699,,0.736990213394165,,,,,
0,,2749,,0.7445327639579773,,,,,
0,,2799,,0.7599369287490845,,,,,
0,,2849,,0.8125240802764893,,,,,
0,,2899,,0.8565588593482971,,,,,
0,,2949,,0.9392934441566467,,,,,
0,,2999,,0.9035965204238892,,,,,
0,,3049,,0.7522322535514832,,,,,
0,,3099,,0.7260909676551819,,,,,
0,,3121,,,3.5293025970458984,73926168.0,4.100960731506348,0.0062645599246025085,1.7289944887161255
0,,3121,1.4619680643081665,,,,,,
,0.001,3122,,,,,,,
1,,3149,,0.8028723001480103,,,,,
1,,3199,,0.8073432445526123,,,,,
1,,3249,,0.7281349897384644,,,,,
1,,3299,,0.8370229005813599,,,,,
1,,3349,,0.743158221244812,,,,,
1,,3399,,0.7775529026985168,,,,,
1,,3449,,0.9483526945114136,,,,,
1,,3499,,0.6864668726921082,,,,,
1,,3549,,0.7056353092193604,,,,,
1,,3599,,0.6297768354415894,,,,,
1,,3649,,0.6448014974594116,,,,,
1,,3699,,0.5966793298721313,,,,,
1,,3749,,1.0515003204345703,,,,,
1,,3799,,0.6281846165657043,,,,,
1,,3849,,0.614754319190979,,,,,
1,,3899,,0.8542600274085999,,,,,
1,,3949,,0.7543460726737976,,,,,
1,,3999,,0.6824876070022583,,,,,
1,,4049,,0.6299983859062195,,,,,
1,,4099,,0.8237792253494263,,,,,
1,,4149,,0.7222157120704651,,,,,
1,,4199,,0.7982740998268127,,,,,
1,,4249,,0.7597579956054688,,,,,
1,,4299,,0.7901968359947205,,,,,
1,,4349,,0.6541982293128967,,,,,
1,,4399,,0.5982933640480042,,,,,
1,,4449,,0.7495557069778442,,,,,
1,,4499,,0.6793556809425354,,,,,
1,,4549,,0.648815393447876,,,,,
1,,4599,,0.7589908838272095,,,,,
1,,4649,,0.7643944621086121,,,,,
1,,4699,,0.5828644037246704,,,,,
1,,4749,,0.6496566534042358,,,,,
1,,4799,,0.668139636516571,,,,,
1,,4849,,0.7755767703056335,,,,,
1,,4899,,0.6472934484481812,,,,,
1,,4949,,0.6598815321922302,,,,,
1,,4999,,0.6132650971412659,,,,,
1,,5049,,0.8283030390739441,,,,,
1,,5099,,0.6686469912528992,,,,,
1,,5149,,0.6711242198944092,,,,,
1,,5199,,0.7502222657203674,,,,,
1,,5249,,0.7257049679756165,,,,,
1,,5299,,0.582654595375061,,,,,
1,,5349,,0.591051459312439,,,,,
1,,5399,,0.6744599342346191,,,,,
1,,5449,,0.5873039364814758,,,,,
1,,5499,,0.6058586835861206,,,,,
1,,5549,,0.7863115072250366,,,,,
1,,5599,,0.7095476388931274,,,,,
1,,5649,,0.7202597260475159,,,,,
1,,5699,,0.605172336101532,,,,,
1,,5749,,0.6105837225914001,,,,,
1,,5799,,0.7715923190116882,,,,,
1,,5849,,0.6449888944625854,,,,,
1,,5899,,0.7064899802207947,,,,,
1,,5949,,0.7083864808082581,,,,,
1,,5999,,0.6440377235412598,,,,,
1,,6049,,0.7838332056999207,,,,,
1,,6099,,1.003042459487915,,,,,
1,,6149,,0.6051059365272522,,,,,
1,,6199,,0.9005957245826721,,,,,
1,,6243,,,2.59081768989563,73787544.0,3.170536994934082,0.0049009607173502445,1.2570549249649048
1,,6243,0.7180715203285217,,,,,,
,0.001,6244,,,,,,,
2,,6249,,0.615621030330658,,,,,
2,,6299,,0.5934372544288635,,,,,
2,,6349,,0.7028768062591553,,,,,
2,,6399,,0.6284068822860718,,,,,
2,,6449,,0.656355619430542,,,,,
2,,6499,,0.727523684501648,,,,,
2,,6549,,0.6333234906196594,,,,,
2,,6599,,0.5937356352806091,,,,,
2,,6649,,0.6070781946182251,,,,,
2,,6699,,0.6266469955444336,,,,,
2,,6749,,0.6523470282554626,,,,,
2,,6799,,0.6595513820648193,,,,,
2,,6849,,0.7211096882820129,,,,,
2,,6899,,0.7071473002433777,,,,,
2,,6949,,0.6073853969573975,,,,,
2,,6999,,0.6778854131698608,,,,,
2,,7049,,0.7005732655525208,,,,,
2,,7099,,0.6577269434928894,,,,,
2,,7149,,0.660124659538269,,,,,
2,,7199,,1.0412318706512451,,,,,
2,,7249,,0.7180970311164856,,,,,
2,,7299,,0.6753135323524475,,,,,
2,,7349,,0.599047839641571,,,,,
2,,7399,,0.630230188369751,,,,,
2,,7449,,0.5600687861442566,,,,,
2,,7499,,0.6596900224685669,,,,,
2,,7549,,0.600036084651947,,,,,
2,,7599,,0.5550116300582886,,,,,
2,,7649,,0.6721310019493103,,,,,
2,,7699,,0.5865239500999451,,,,,
2,,7749,,0.6053518652915955,,,,,
2,,7799,,0.6644180417060852,,,,,
2,,7849,,0.6919004321098328,,,,,
2,,7899,,0.6060737371444702,,,,,
2,,7949,,0.6870595216751099,,,,,
2,,7999,,0.6186473965644836,,,,,
2,,8049,,0.7152774930000305,,,,,
2,,8099,,0.6817473769187927,,,,,
2,,8149,,0.5694513916969299,,,,,
2,,8199,,0.566451370716095,,,,,
2,,8249,,0.6016162633895874,,,,,
2,,8299,,0.8050909042358398,,,,,
2,,8349,,0.6071696877479553,,,,,
2,,8399,,0.6149782538414001,,,,,
2,,8449,,0.656827986240387,,,,,
2,,8499,,0.7183869481086731,,,,,
2,,8549,,0.7955008149147034,,,,,
2,,8599,,0.5886135101318359,,,,,
2,,8649,,0.6811332702636719,,,,,
2,,8699,,0.5886393189430237,,,,,
2,,8749,,0.7017998099327087,,,,,
2,,8799,,0.49369826912879944,,,,,
2,,8849,,0.5803989171981812,,,,,
2,,8899,,0.48892098665237427,,,,,
2,,8949,,0.6607444882392883,,,,,
2,,8999,,0.5698245167732239,,,,,
2,,9049,,0.5898367762565613,,,,,
2,,9099,,0.6672084927558899,,,,,
2,,9149,,0.5975492596626282,,,,,
2,,9199,,0.6484410166740417,,,,,
2,,9249,,0.7643316984176636,,,,,
2,,9299,,0.7444755434989929,,,,,
2,,9349,,0.6140804290771484,,,,,
2,,9365,,,2.757314443588257,73625832.0,3.3371729850769043,0.0051450286991894245,1.3722200393676758
2,,9365,0.6443906426429749,,,,,,
,0.001,9366,,,,,,,
3,,9399,,0.6469634175300598,,,,,
3,,9449,,0.6746793389320374,,,,,
3,,9499,,0.6181268692016602,,,,,
3,,9549,,0.547625720500946,,,,,
3,,9599,,0.6616690158843994,,,,,
3,,9649,,0.5068490505218506,,,,,
3,,9699,,0.6420180201530457,,,,,
3,,9749,,0.7165629267692566,,,,,
3,,9799,,0.6888012290000916,,,,,
3,,9849,,0.5770531892776489,,,,,
3,,9899,,0.5448471307754517,,,,,
3,,9949,,0.5384286046028137,,,,,
3,,9999,,0.5669437646865845,,,,,
3,,10049,,0.4875952899456024,,,,,
3,,10099,,0.5681120753288269,,,,,
3,,10149,,0.6058247685432434,,,,,
3,,10199,,0.5828909277915955,,,,,
3,,10249,,0.5901201963424683,,,,,
3,,10299,,0.5481328368186951,,,,,
3,,10349,,0.6403763890266418,,,,,
3,,10399,,0.48617762327194214,,,,,
3,,10449,,0.5664694309234619,,,,,
3,,10499,,0.6375097632408142,,,,,
3,,10549,,0.5736928582191467,,,,,
3,,10599,,0.5829428434371948,,,,,
3,,10649,,0.7655282616615295,,,,,
3,,10699,,0.6061869859695435,,,,,
3,,10749,,0.6024801731109619,,,,,
3,,10799,,0.5750895738601685,,,,,
3,,10849,,0.5106568932533264,,,,,
3,,10899,,0.565108597278595,,,,,
3,,10949,,0.7398089170455933,,,,,
3,,10999,,0.6330945491790771,,,,,
3,,11049,,0.6492450833320618,,,,,
3,,11099,,0.6626505255699158,,,,,
3,,11149,,0.6070611476898193,,,,,
3,,11199,,0.5835812091827393,,,,,
3,,11249,,0.6772421598434448,,,,,
3,,11299,,0.5013710856437683,,,,,
3,,11349,,0.5640880465507507,,,,,
3,,11399,,0.6281869411468506,,,,,
3,,11449,,0.6383912563323975,,,,,
3,,11499,,0.623849630355835,,,,,
3,,11549,,0.6074404120445251,,,,,
3,,11599,,0.5840138792991638,,,,,
3,,11649,,0.543139636516571,,,,,
3,,11699,,0.6539889574050903,,,,,
3,,11749,,0.5475104451179504,,,,,
3,,11799,,0.5731444954872131,,,,,
3,,11849,,0.5006684064865112,,,,,
3,,11899,,0.49065130949020386,,,,,
3,,11949,,0.5181921124458313,,,,,
3,,11999,,0.5616344809532166,,,,,
3,,12049,,0.8551381230354309,,,,,
3,,12099,,0.6337230801582336,,,,,
3,,12149,,0.5317866802215576,,,,,
3,,12199,,0.5880724787712097,,,,,
3,,12249,,0.5926378965377808,,,,,
3,,12299,,0.631299614906311,,,,,
3,,12349,,0.5720323920249939,,,,,
3,,12399,,0.4939609169960022,,,,,
3,,12449,,0.49885955452919006,,,,,
3,,12487,,,2.892249822616577,73559240.0,3.46736741065979,0.005341766867786646,1.475696086883545
3,,12487,0.5955672264099121,,,,,,
,0.001,12488,,,,,,,
4,,12499,,0.5677511096000671,,,,,
4,,12549,,0.6139530539512634,,,,,
4,,12599,,0.6405355930328369,,,,,
4,,12649,,0.49505889415740967,,,,,
4,,12699,,0.573901355266571,,,,,
4,,12749,,0.7733656764030457,,,,,
4,,12799,,0.464883416891098,,,,,
4,,12849,,0.5148727893829346,,,,,
4,,12899,,0.6226699948310852,,,,,
4,,12949,,0.538960337638855,,,,,
4,,12999,,0.5199013352394104,,,,,
4,,13049,,0.5507155656814575,,,,,
4,,13099,,0.6536605954170227,,,,,
4,,13149,,0.5963785648345947,,,,,
4,,13199,,0.5645214915275574,,,,,
4,,13249,,0.6341655850410461,,,,,
4,,13299,,0.7168833613395691,,,,,
4,,13349,,0.5018259882926941,,,,,
4,,13399,,0.5153093934059143,,,,,
4,,13449,,0.4706997275352478,,,,,
4,,13499,,0.6097899079322815,,,,,
4,,13549,,0.44832971692085266,,,,,
4,,13599,,0.5806665420532227,,,,,
4,,13649,,0.6387500762939453,,,,,
4,,13699,,0.5262886881828308,,,,,
4,,13749,,0.44411322474479675,,,,,
4,,13799,,0.5344582796096802,,,,,
4,,13849,,0.5468537211418152,,,,,
4,,13899,,0.5763248205184937,,,,,
4,,13949,,0.59730464220047,,,,,
4,,13999,,0.5380145311355591,,,,,
4,,14049,,0.6098096370697021,,,,,
4,,14099,,0.46056634187698364,,,,,
4,,14149,,0.5752508044242859,,,,,
4,,14199,,0.5671979188919067,,,,,
4,,14249,,0.6396163702011108,,,,,
4,,14299,,0.563588559627533,,,,,
4,,14349,,0.5907169580459595,,,,,
4,,14399,,0.6000129580497742,,,,,
4,,14449,,0.608347475528717,,,,,
4,,14499,,0.5751866102218628,,,,,
4,,14549,,0.5472685694694519,,,,,
4,,14599,,0.5620428919792175,,,,,
4,,14649,,0.5186793208122253,,,,,
4,,14699,,0.4951859712600708,,,,,
4,,14749,,0.5257946252822876,,,,,
4,,14799,,0.5580962300300598,,,,,
4,,14849,,0.5033130645751953,,,,,
4,,14899,,0.6441290378570557,,,,,
4,,14949,,0.5976603031158447,,,,,
4,,14999,,0.5921353697776794,,,,,
4,,15049,,0.49804389476776123,,,,,
4,,15099,,0.6063308715820312,,,,,
4,,15149,,0.6189292669296265,,,,,
4,,15199,,0.51043301820755,,,,,
4,,15249,,0.444021612405777,,,,,
4,,15299,,0.601119875907898,,,,,
4,,15349,,0.501165509223938,,,,,
4,,15399,,0.4747641384601593,,,,,
4,,15449,,0.5226300358772278,,,,,
4,,15499,,0.4950786828994751,,,,,
4,,15549,,0.49297386407852173,,,,,
4,,15599,,0.508087158203125,,,,,
4,,15609,,,3.046022415161133,73580088.0,3.618304491043091,0.0055650207214057446,1.5922794342041016
4,,15609,0.567569375038147,,,,,,
,0.001,15610,,,,,,,
5,,15649,,0.6437838077545166,,,,,
5,,15699,,0.5644955039024353,,,,,
5,,15749,,0.5020439624786377,,,,,
5,,15799,,0.520530104637146,,,,,
5,,15849,,0.7087324261665344,,,,,
5,,15899,,0.5380837917327881,,,,,
5,,15949,,0.5661581754684448,,,,,
5,,15999,,0.5767713189125061,,,,,
5,,16049,,0.532723069190979,,,,,
5,,16099,,0.48678022623062134,,,,,
5,,16149,,0.6273791193962097,,,,,
5,,16199,,0.4759538769721985,,,,,
5,,16249,,0.4817624092102051,,,,,
5,,16299,,0.5598524808883667,,,,,
5,,16349,,0.5624224543571472,,,,,
5,,16399,,0.5376700162887573,,,,,
5,,16449,,0.5267806649208069,,,,,
5,,16499,,0.44749024510383606,,,,,
5,,16549,,0.5614606142044067,,,,,
5,,16599,,0.8538858890533447,,,,,
5,,16649,,0.6107177734375,,,,,
5,,16699,,0.5537845492362976,,,,,
5,,16749,,0.4697941839694977,,,,,
5,,16799,,0.6468170285224915,,,,,
5,,16849,,0.5111918449401855,,,,,
5,,16899,,0.5870292782783508,,,,,
5,,16949,,0.5923541784286499,,,,,
5,,16999,,0.5169296264648438,,,,,
5,,17049,,0.48158103227615356,,,,,
5,,17099,,0.49525186419487,,,,,
5,,17149,,0.5891513824462891,,,,,
5,,17199,,0.41813135147094727,,,,,
5,,17249,,0.49769243597984314,,,,,
5,,17299,,0.5231894850730896,,,,,
5,,17349,,0.5771073698997498,,,,,
5,,17399,,0.49119988083839417,,,,,
5,,17449,,0.45314738154411316,,,,,
5,,17499,,0.5233040452003479,,,,,
5,,17549,,0.47228941321372986,,,,,
5,,17599,,0.431567519903183,,,,,
5,,17649,,0.46263495087623596,,,,,
5,,17699,,0.4564041495323181,,,,,
5,,17749,,0.5019161701202393,,,,,
5,,17799,,0.5247798562049866,,,,,
5,,17849,,0.6209571957588196,,,,,
5,,17899,,0.560095489025116,,,,,
5,,17949,,0.6155625581741333,,,,,
5,,17999,,0.4757251441478729,,,,,
5,,18049,,0.4629490077495575,,,,,
5,,18099,,0.717419445514679,,,,,
5,,18149,,0.46403566002845764,,,,,
5,,18199,,0.502844512462616,,,,,
5,,18249,,0.5176818370819092,,,,,
5,,18299,,0.4883195161819458,,,,,
5,,18349,,0.49930986762046814,,,,,
5,,18399,,0.5799636840820312,,,,,
5,,18449,,0.47316282987594604,,,,,
5,,18499,,0.6082263588905334,,,,,
5,,18549,,0.5908606648445129,,,,,
5,,18599,,0.47929897904396057,,,,,
5,,18649,,0.4222600758075714,,,,,
5,,18699,,0.5377733707427979,,,,,
5,,18731,,,3.028496503829956,73590896.0,3.601168632507324,0.005539444275200367,1.7266355752944946
5,,18731,0.5399183630943298,,,,,,
,0.001,18732,,,,,,,
6,,18749,,0.5014572739601135,,,,,
6,,18799,,0.7095884680747986,,,,,
6,,18849,,0.579156219959259,,,,,
6,,18899,,0.5792683959007263,,,,,
6,,18949,,0.5328894853591919,,,,,
6,,18999,,0.6551001667976379,,,,,
6,,19049,,0.4394072890281677,,,,,
6,,19099,,0.48059508204460144,,,,,
6,,19149,,0.5258123278617859,,,,,
6,,19199,,0.5891219973564148,,,,,
6,,19249,,0.6073623895645142,,,,,
6,,19299,,0.4767526090145111,,,,,
6,,19349,,0.5438588261604309,,,,,
6,,19399,,0.48785507678985596,,,,,
6,,19449,,0.5549817681312561,,,,,
6,,19499,,0.5571078062057495,,,,,
6,,19549,,0.5387671589851379,,,,,
6,,19599,,0.44989103078842163,,,,,
6,,19649,,0.5330849289894104,,,,,
6,,19699,,0.5692223906517029,,,,,
6,,19749,,0.5085217356681824,,,,,
6,,19799,,0.5330073237419128,,,,,
6,,19849,,0.4110163450241089,,,,,
6,,19899,,0.6960849761962891,,,,,
6,,19949,,0.5434688925743103,,,,,
6,,19999,,0.5778443813323975,,,,,
6,,20049,,0.5914500951766968,,,,,
6,,20099,,0.5114261507987976,,,,,
6,,20149,,0.5554301142692566,,,,,
6,,20199,,0.43579715490341187,,,,,
6,,20249,,0.4955942928791046,,,,,
6,,20299,,0.5153025388717651,,,,,
6,,20349,,0.6075966358184814,,,,,
6,,20399,,0.41896915435791016,,,,,
6,,20449,,0.5171777009963989,,,,,
6,,20499,,0.5530146956443787,,,,,
6,,20549,,0.5104590058326721,,,,,
6,,20599,,0.4952472746372223,,,,,
6,,20649,,0.4851624071598053,,,,,
6,,20699,,0.4716601073741913,,,,,
6,,20749,,0.5238684415817261,,,,,
6,,20799,,0.51153165102005,,,,,
6,,20849,,0.5689083933830261,,,,,
6,,20899,,0.4861131012439728,,,,,
6,,20949,,0.5181726217269897,,,,,
6,,20999,,0.47309571504592896,,,,,
6,,21049,,0.492059588432312,,,,,
6,,21099,,0.6714560389518738,,,,,
6,,21149,,0.5718212127685547,,,,,
6,,21199,,0.42352479696273804,,,,,
6,,21249,,0.5474898815155029,,,,,
6,,21299,,0.43708640336990356,,,,,
6,,21349,,0.48294252157211304,,,,,
6,,21399,,0.5235697627067566,,,,,
6,,21449,,0.48757705092430115,,,,,
6,,21499,,0.5558986663818359,,,,,
6,,21549,,0.45146992802619934,,,,,
6,,21599,,0.4902185797691345,,,,,
6,,21649,,0.5002752542495728,,,,,
6,,21699,,0.48981907963752747,,,,,
6,,21749,,0.4038834869861603,,,,,
6,,21799,,0.5713507533073425,,,,,
6,,21849,,0.45932409167289734,,,,,
6,,21853,,,2.950592041015625,73583120.0,3.5311646461486816,0.005426889285445213,1.6131092309951782
6,,21853,0.5195499658584595,,,,,,
,0.0005,21854,,,,,,,
7,,21899,,0.4120784103870392,,,,,
7,,21949,,0.49845802783966064,,,,,
7,,21999,,0.5001452565193176,,,,,
7,,22049,,0.49509161710739136,,,,,
7,,22099,,0.41615328192710876,,,,,
7,,22149,,0.40199509263038635,,,,,
7,,22199,,0.44699862599372864,,,,,
7,,22249,,0.4335942566394806,,,,,
7,,22299,,0.40713900327682495,,,,,
7,,22349,,0.4792112708091736,,,,,
7,,22399,,0.442137211561203,,,,,
7,,22449,,0.39170318841934204,,,,,
7,,22499,,0.4533497989177704,,,,,
7,,22549,,0.45455804467201233,,,,,
7,,22599,,0.4405706226825714,,,,,
7,,22649,,0.4000641107559204,,,,,
7,,22699,,0.42735347151756287,,,,,
7,,22749,,0.4297577738761902,,,,,
7,,22799,,0.420515239238739,,,,,
7,,22849,,0.49386999011039734,,,,,
7,,22899,,0.4831472337245941,,,,,
7,,22949,,0.49740543961524963,,,,,
7,,22999,,0.5254976749420166,,,,,
7,,23049,,0.41868850588798523,,,,,
7,,23099,,0.4053935408592224,,,,,
7,,23149,,0.4500187635421753,,,,,
7,,23199,,0.4273916184902191,,,,,
7,,23249,,0.5743818879127502,,,,,
7,,23299,,0.5427592992782593,,,,,
7,,23349,,0.511975109577179,,,,,
7,,23399,,0.4509935975074768,,,,,
7,,23449,,0.41599971055984497,,,,,
7,,23499,,0.5053598284721375,,,,,
7,,23549,,0.49719658493995667,,,,,
7,,23599,,0.4992103576660156,,,,,
7,,23649,,0.5135756134986877,,,,,
7,,23699,,0.45175692439079285,,,,,
7,,23749,,0.46705374121665955,,,,,
7,,23799,,0.49804210662841797,,,,,
7,,23849,,0.5260674357414246,,,,,
7,,23899,,0.48055949807167053,,,,,
7,,23949,,0.48318612575531006,,,,,
7,,23999,,0.4702984392642975,,,,,
7,,24049,,0.39795106649398804,,,,,
7,,24099,,0.4123349189758301,,,,,
7,,24149,,0.5012397170066833,,,,,
7,,24199,,0.5358527898788452,,,,,
7,,24249,,0.4884295165538788,,,,,
7,,24299,,0.4555143117904663,,,,,
7,,24349,,0.4505561888217926,,,,,
7,,24399,,0.4894665479660034,,,,,
7,,24449,,0.4260745942592621,,,,,
7,,24499,,0.3898373246192932,,,,,
7,,24549,,0.47362661361694336,,,,,
7,,24599,,0.533855676651001,,,,,
7,,24649,,0.45209550857543945,,,,,
7,,24699,,0.41731128096580505,,,,,
7,,24749,,0.38870397210121155,,,,,
7,,24799,,0.5222908854484558,,,,,
7,,24849,,0.47732430696487427,,,,,
7,,24899,,0.47081226110458374,,,,,
7,,24949,,0.43499135971069336,,,,,
7,,24975,,,2.9602534770965576,73633264.0,3.537733316421509,0.005440014414489269,1.6158618927001953
7,,24975,0.46445852518081665,,,,,,
,0.0005,24976,,,,,,,
8,,24999,,0.43992486596107483,,,,,
8,,25049,,0.42207977175712585,,,,,
8,,25099,,0.4201216399669647,,,,,
8,,25149,,0.42631441354751587,,,,,
8,,25199,,0.4062110185623169,,,,,
8,,25249,,0.3923399746417999,,,,,
8,,25299,,0.5041115880012512,,,,,
8,,25349,,0.4702149033546448,,,,,
8,,25399,,0.46463096141815186,,,,,
8,,25449,,0.5120301842689514,,,,,
8,,25499,,0.5041645169258118,,,,,
8,,25549,,0.5107323527336121,,,,,
8,,25599,,0.537947952747345,,,,,
8,,25649,,0.377163827419281,,,,,
8,,25699,,0.5591427087783813,,,,,
8,,25749,,0.434990257024765,,,,,
8,,25799,,0.494284063577652,,,,,
8,,25849,,0.4588567018508911,,,,,
8,,25899,,0.4693223237991333,,,,,
8,,25949,,0.6258981227874756,,,,,
8,,25999,,0.47933870553970337,,,,,
8,,26049,,0.4477730393409729,,,,,
8,,26099,,0.4283801019191742,,,,,
8,,26149,,0.4916052520275116,,,,,
8,,26199,,0.483533650636673,,,,,
8,,26249,,0.5008088946342468,,,,,
8,,26299,,0.40922585129737854,,,,,
8,,26349,,0.42553630471229553,,,,,
8,,26399,,0.46053364872932434,,,,,
8,,26449,,0.440253883600235,,,,,
8,,26499,,0.41031989455223083,,,,,
8,,26549,,0.4220331907272339,,,,,
8,,26599,,0.5137995481491089,,,,,
8,,26649,,0.41260936856269836,,,,,
8,,26699,,0.4241463840007782,,,,,
8,,26749,,0.5255774855613708,,,,,
8,,26799,,0.3961491584777832,,,,,
8,,26849,,0.4560214877128601,,,,,
8,,26899,,0.37452760338783264,,,,,
8,,26949,,0.4809219539165497,,,,,
8,,26999,,0.4207497835159302,,,,,
8,,27049,,0.440145343542099,,,,,
8,,27099,,0.42858919501304626,,,,,
8,,27149,,0.3878079056739807,,,,,
8,,27199,,0.4480195939540863,,,,,
8,,27249,,0.46567586064338684,,,,,
8,,27299,,0.4622722268104553,,,,,
8,,27349,,0.45711269974708557,,,,,
8,,27399,,0.41891995072364807,,,,,
8,,27449,,0.4228106439113617,,,,,
8,,27499,,0.42833617329597473,,,,,
8,,27549,,0.44506651163101196,,,,,
8,,27599,,0.4116295874118805,,,,,
8,,27649,,0.41697177290916443,,,,,
8,,27699,,0.4413016438484192,,,,,
8,,27749,,0.43693116307258606,,,,,
8,,27799,,0.4564064145088196,,,,,
8,,27849,,0.4971364438533783,,,,,
8,,27899,,0.5684316754341125,,,,,
8,,27949,,0.3781334459781647,,,,,
8,,27999,,0.5921403169631958,,,,,
8,,28049,,0.42864322662353516,,,,,
8,,28097,,,2.6733951568603516,73685824.0,3.259122371673584,0.005022433120757341,1.4313796758651733
8,,28097,0.4488988220691681,,,,,,
,0.0005,28098,,,,,,,
9,,28099,,0.446369469165802,,,,,
9,,28149,,0.44880783557891846,,,,,
9,,28199,,0.45745429396629333,,,,,
9,,28249,,0.40211814641952515,,,,,
9,,28299,,0.44372686743736267,,,,,
9,,28349,,0.48317578434944153,,,,,
9,,28399,,0.5974210500717163,,,,,
9,,28449,,0.401113897562027,,,,,
9,,28499,,0.510833740234375,,,,,
9,,28549,,0.3970343768596649,,,,,
9,,28599,,0.37797096371650696,,,,,
9,,28649,,0.4152044355869293,,,,,
9,,28699,,0.49998441338539124,,,,,
9,,28749,,0.42921632528305054,,,,,
9,,28799,,0.5186796188354492,,,,,
9,,28849,,0.45890000462532043,,,,,
9,,28899,,0.39214104413986206,,,,,
9,,28949,,0.4638081192970276,,,,,
9,,28999,,0.4467448592185974,,,,,
9,,29049,,0.47277355194091797,,,,,
9,,29099,,0.4235917925834656,,,,,
9,,29149,,0.5346747040748596,,,,,
9,,29199,,0.4929250180721283,,,,,
9,,29249,,0.3925202190876007,,,,,
9,,29299,,0.48629850149154663,,,,,
9,,29349,,0.46864286065101624,,,,,
9,,29399,,0.4954586625099182,,,,,
9,,29449,,0.44195556640625,,,,,
9,,29499,,0.4431770145893097,,,,,
9,,29549,,0.5266975164413452,,,,,
9,,29599,,0.4363277554512024,,,,,
9,,29649,,0.40067213773727417,,,,,
9,,29699,,0.3999861478805542,,,,,
9,,29749,,0.40316346287727356,,,,,
9,,29799,,0.49997416138648987,,,,,
9,,29849,,0.4212472140789032,,,,,
9,,29899,,0.4440009295940399,,,,,
9,,29949,,0.37793394923210144,,,,,
9,,29999,,0.4063650071620941,,,,,
9,,30049,,0.4411102533340454,,,,,
9,,30099,,0.45514386892318726,,,,,
9,,30149,,0.4093327224254608,,,,,
9,,30199,,0.4361227750778198,,,,,
9,,30249,,0.4241117835044861,,,,,
9,,30299,,0.39720723032951355,,,,,
9,,30349,,0.3747827410697937,,,,,
9,,30399,,0.4511781930923462,,,,,
9,,30449,,0.44094571471214294,,,,,
9,,30499,,0.5016774535179138,,,,,
9,,30549,,0.4536811411380768,,,,,
9,,30599,,0.4344411790370941,,,,,
9,,30649,,0.4131902754306793,,,,,
9,,30699,,0.48855748772621155,,,,,
9,,30749,,0.4170997738838196,,,,,
9,,30799,,0.4338999092578888,,,,,
9,,30849,,0.4151494801044464,,,,,
9,,30899,,0.543597400188446,,,,,
9,,30949,,0.41726869344711304,,,,,
9,,30999,,0.3867728114128113,,,,,
9,,31049,,0.3864899277687073,,,,,
9,,31099,,0.5231326818466187,,,,,
9,,31149,,0.4714151918888092,,,,,
9,,31199,,0.41044801473617554,,,,,
9,,31219,,,2.9148826599121094,73633936.0,3.496967315673828,0.005374756176024675,1.5868767499923706
9,,31219,0.44102999567985535,,,,,,
